source_file,test_group,code_family,code_id,code_type,standard,N,K,code_rate,decoder,modulation,ebn0_db,snr_db,frames,error_frames,bit_errors,ber,fer,throughput_mbps,goodput_mbps,fps,avg_frame_latency_ms,tx_throughput_mbps,rx_demod_throughput_mbps,fec_throughput_mbps,tx_latency_ms,rx_demod_latency_ms,fec_latency_ms,notes
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_qpsk_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,qpsk,8.0,7.49,2000.0,0.0,NA,NA,0.0,NA,65.88,1143.73,NA,NA,1093.84,108.25,NA,0.0527,0.5321,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_qpsk_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,qpsk,10.0,9.49,2000.0,0.0,NA,NA,0.0,NA,82.44,1431.28,NA,NA,1100.31,162.57,NA,0.0523,0.3543,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_qpsk_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,qpsk,12.0,11.49,2000.0,0.0,NA,NA,0.0,NA,82.25,1427.87,NA,NA,1104.62,161.53,NA,0.0521,0.3566,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_qpsk_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,qpsk,14.0,13.49,2000.0,0.0,NA,NA,0.0,NA,82.35,1429.74,NA,NA,1077.49,161.41,NA,0.0535,0.3569,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_qpsk_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,qpsk,16.0,15.49,2000.0,0.0,NA,NA,0.0,NA,83.05,1441.84,NA,NA,1086.69,163.89,NA,0.053,0.3515,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,0.0,2.5,2000.0,2000.0,NA,NA,1.0,NA,0.0,66.39,NA,NA,1368.04,8.07,NA,0.0842,14.2836,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,2.0,4.5,2000.0,2000.0,NA,NA,1.0,NA,0.0,70.24,NA,NA,1360.12,8.53,NA,0.0847,13.5022,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,4.0,6.5,2000.0,2000.0,NA,NA,1.0,NA,0.0,70.16,NA,NA,1337.34,8.53,NA,0.0861,13.513,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,6.0,8.5,2000.0,0.0,NA,NA,0.0,NA,46.14,400.49,NA,NA,1444.38,62.72,NA,0.0798,1.8368,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,8.0,10.5,2000.0,0.0,NA,NA,0.0,NA,67.85,588.99,NA,NA,1430.74,106.86,NA,0.0805,1.078,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,10.0,12.5,2000.0,0.0,NA,NA,0.0,NA,84.15,730.44,NA,NA,1446.09,147.45,NA,0.0797,0.7813,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,12.0,14.5,2000.0,0.0,NA,NA,0.0,NA,89.73,778.93,NA,NA,1487.19,162.85,NA,0.0775,0.7074,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,14.0,16.5,2000.0,0.0,NA,NA,0.0,NA,108.86,944.98,NA,NA,1489.48,240.36,NA,0.0773,0.4793,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_16qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,16qam,16.0,18.5,2000.0,0.0,NA,NA,0.0,NA,109.26,948.44,NA,NA,1484.71,242.39,NA,0.0776,0.4753,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,0.0,4.26,2000.0,2000.0,NA,NA,1.0,NA,0.0,52.53,NA,NA,555.2,9.69,NA,0.3112,17.8242,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,2.0,6.26,2000.0,2000.0,NA,NA,1.0,NA,0.0,53.87,NA,NA,545.3,9.96,NA,0.3169,17.3419,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,4.0,8.26,2000.0,2000.0,NA,NA,1.0,NA,0.0,53.12,NA,NA,532.54,9.83,NA,0.3245,17.5791,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,6.0,10.26,2000.0,2000.0,NA,NA,1.0,NA,0.0,53.25,NA,NA,515.27,9.85,NA,0.3354,17.5502,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,8.0,12.26,2000.0,0.0,NA,NA,0.0,NA,45.66,264.26,NA,NA,511.93,65.73,NA,0.3375,2.629,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,10.0,14.26,2000.0,0.0,NA,NA,0.0,NA,62.79,363.37,NA,NA,518.65,105.71,NA,0.3332,1.6347,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,12.0,16.26,2000.0,0.0,NA,NA,0.0,NA,73.02,422.59,NA,NA,521.95,134.43,NA,0.3311,1.2854,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,14.0,18.26,2000.0,0.0,NA,NA,0.0,NA,83.92,485.66,NA,NA,509.34,177.57,NA,0.3393,0.9731,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_2_64qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_2,LDPC,DVB-S2,16200,7200,0.444444444444444,CUDA BP,64qam,16.0,20.26,2000.0,0.0,NA,NA,0.0,NA,86.35,499.72,NA,NA,519.24,188.35,NA,0.3328,0.9175,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,0.0,-6.99,2000.0,2000.0,NA,NA,1.0,NA,0.0,98.48,NA,NA,227.38,1.31,NA,0.057,9.8667,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,2.0,-4.99,2000.0,0.0,NA,NA,0.0,NA,4.99,384.85,NA,NA,259.32,5.54,NA,0.05,2.3375,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,4.0,-2.99,2000.0,0.0,NA,NA,0.0,NA,8.66,668.26,NA,NA,283.48,10.35,NA,0.0457,1.2523,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,6.0,-0.99,2000.0,0.0,NA,NA,0.0,NA,12.29,948.53,NA,NA,291.67,15.87,NA,0.0444,0.8168,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,8.0,1.01,2000.0,0.0,NA,NA,0.0,NA,15.3,1180.87,NA,NA,284.62,21.36,NA,0.0455,0.6067,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,10.0,3.01,2000.0,0.0,NA,NA,0.0,NA,18.52,1429.38,NA,NA,289.52,28.11,NA,0.0448,0.4611,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,12.0,5.01,2000.0,0.0,NA,NA,0.0,NA,23.59,1820.25,NA,NA,288.67,41.7,NA,0.0449,0.3108,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,14.0,7.01,2000.0,0.0,NA,NA,0.0,NA,24.92,1922.49,NA,NA,289.42,45.97,NA,0.0448,0.2819,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_bpsk_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,bpsk,16.0,9.01,2000.0,0.0,NA,NA,0.0,NA,24.75,1909.54,NA,NA,288.33,45.51,NA,0.0449,0.2848,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,0.0,-3.98,2000.0,2000.0,NA,NA,1.0,NA,0.0,78.15,NA,NA,466.87,2.08,NA,0.0555,12.4455,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,2.0,-1.98,2000.0,0.0,NA,NA,0.0,NA,7.5,289.33,NA,NA,477.16,8.3,NA,0.0543,3.1238,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,4.0,0.02,2000.0,0.0,NA,NA,0.0,NA,12.84,495.32,NA,NA,511.85,15.2,NA,0.0506,1.7048,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,6.0,2.02,2000.0,0.0,NA,NA,0.0,NA,18.25,704.14,NA,NA,502.78,23.16,NA,0.0516,1.1191,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,8.0,4.02,2000.0,0.0,NA,NA,0.0,NA,23.26,897.38,NA,NA,524.7,31.65,NA,0.0494,0.819,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,10.0,6.02,2000.0,0.0,NA,NA,0.0,NA,28.98,1118.01,NA,NA,531.49,43.07,NA,0.0488,0.6018,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,12.0,8.02,2000.0,0.0,NA,NA,0.0,NA,35.93,1386.11,NA,NA,525.38,60.48,NA,0.0493,0.4286,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,14.0,10.02,2000.0,0.0,NA,NA,0.0,NA,39.44,1521.66,NA,NA,528.5,71.15,NA,0.049,0.3643,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_qpsk_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,qpsk,16.0,12.02,2000.0,0.0,NA,NA,0.0,NA,39.33,1517.37,NA,NA,530.53,71.07,NA,0.0489,0.3647,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,0.0,-0.97,2000.0,2000.0,NA,NA,1.0,NA,0.0,59.12,NA,NA,606.61,3.18,NA,0.0855,16.3117,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_2dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,2.0,1.03,2000.0,2000.0,NA,NA,1.0,NA,0.0,58.52,NA,NA,582.33,3.15,NA,0.089,16.4764,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_4dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,4.0,3.03,2000.0,2000.0,NA,NA,1.0,NA,0.0,56.34,NA,NA,515.62,3.03,NA,0.1005,17.0916,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_6dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,6.0,5.03,2000.0,0.0,NA,NA,0.0,NA,13.32,256.89,NA,NA,575.22,15.75,NA,0.0901,3.2911,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_8dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,8.0,7.03,2000.0,0.0,NA,NA,0.0,NA,21.34,411.73,NA,NA,573.63,28.08,NA,0.0904,1.8463,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_10dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,10.0,9.03,2000.0,0.0,NA,NA,0.0,NA,29.08,561.02,NA,NA,607.8,42.28,NA,0.0853,1.2262,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_12dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,12.0,11.03,2000.0,0.0,NA,NA,0.0,NA,35.38,682.4,NA,NA,607.44,56.49,NA,0.0853,0.9176,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_14dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,14.0,13.03,2000.0,0.0,NA,NA,0.0,NA,38.79,748.33,NA,NA,628.38,64.47,NA,0.0825,0.8041,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_16qam_cuda-bp_EbN0_16dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,16qam,16.0,15.03,2000.0,0.0,NA,NA,0.0,NA,48.7,939.41,NA,NA,648.17,97.04,NA,0.08,0.5342,
E:\Codex\usrp_plt_1\build\uhd_cpp_gpu_pipeline\logs\throughput_all_ldpc_mcs_ebn0_0_2_16_20260524_161606\offline_gpu\DVB_S2_short_N16200_rate_1_4_64qam_cuda-bp_EbN0_0dB.log,history_throughput_ccsds_dvbs2,DVB-S2,DVB_S2_short_N16200_rate_1_4,LDPC,DVB-S2,16200,3240,0.2,CUDA BP,64qam,0.0,0.79,2000.0,2000.0,NA,NA,1.0,NA,0.0,44.01,NA,NA,227.85,3.59,NA,0.3413,21.6606,
